,gameNameKr,gameName,streamerId,streamId,viewer,gameId,startDate,hour
134,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
135,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
136,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
137,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
138,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,20
139,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,20
140,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,20
141,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,20
142,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,20
143,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,20
144,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,20
145,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,20
146,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,20
147,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,20
148,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,20
149,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,20
150,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,20
151,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,20
152,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,20
153,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,20
154,토크/캠방,토크/캠방,901019s,232038952,2,00130000,2021-03-28 14:59:10.796026,20
155,토크/캠방,토크/캠방,901019s,232038952,2,00130000,2021-03-28 14:59:10.796026,20
156,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,20
157,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,20
158,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,21
159,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,21
160,토크/캠방,토크/캠방,901019s,232038952,2,00130000,2021-03-28 14:59:10.796026,21
161,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,21
162,토크/캠방,토크/캠방,901019s,232038952,2,00130000,2021-03-28 14:59:10.796026,21
163,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,21
164,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,21
165,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,21
166,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,21
167,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,21
168,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,21
169,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,21
170,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,21
171,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,21
172,토크/캠방,토크/캠방,901019s,232038952,2,00130000,2021-03-28 14:59:10.796026,21
173,토크/캠방,토크/캠방,901019s,232038952,2,00130000,2021-03-28 14:59:10.796026,21
174,토크/캠방,토크/캠방,901019s,232038952,2,00130000,2021-03-28 14:59:10.796026,21
175,토크/캠방,토크/캠방,901019s,232038952,2,00130000,2021-03-28 14:59:10.796026,21
176,토크/캠방,토크/캠방,901019s,232038952,2,00130000,2021-03-28 14:59:10.796026,21
