streamerId,rip,creatorId,ctr,viewer,peakview,airtime,contentsGraphData,content,timeGraphData,openHour,follower,impression,cost
168278158,0.83,168278158,1,5,18,4,"{""data"": [{""gameName"": ""리그 오브 레전드"", ""percent"": 0.57}, {""gameName"": ""배틀그라운드 PC"", ""percent"": 0.13}, {""gameName"": ""소통/대화"", ""percent"": 0.1}, {""gameName"": ""기타"", ""percent"": 0.2}]}",리그 오브 레전드,"{""data"": [{""hours"": 6, ""sumtime"": 0.09}, {""hours"": 7, ""sumtime"": 0.06}, {""hours"": 8, ""sumtime"": 0.02}, {""hours"": 12, ""sumtime"": 0.01}, {""hours"": 13, ""sumtime"": 0.05}, {""hours"": 14, ""sumtime"": 0.05}, {""hours"": 15, ""sumtime"": 0.07}, {""hours"": 16, ""sumtime"": 0.3}, {""hours"": 17, ""sumtime"": 0.37}, {""hours"": 18, ""sumtime"": 0.33}, {""hours"": 19, ""sumtime"": 0.29}, {""hours"": 20, ""sumtime"": 0.3}, {""hours"": 21, ""sumtime"": 0.33}, {""hours"": 22, ""sumtime"": 0.3}, {""hours"": 23, ""sumtime"": 0.33}, {""hours"": 0, ""sumtime"": 0.41}, {""hours"": 1, ""sumtime"": 1.0}, {""hours"": 2, ""sumtime"": 1.0}, {""hours"": 3, ""sumtime"": 0.76}, {""hours"": 4, ""sumtime"": 0.5}, {""hours"": 5, ""sumtime"": 0.23}]}","새벽, 저녁",1608,100,50
169682928,0.69,169682928,9,1,3,2,"{""data"": [{""gameName"": ""배틀그라운드 PC"", ""percent"": 1.0}, {""gameName"": ""기타"", ""percent"": 0.0}]}",배틀그라운드 PC,"{""data"": [{""hours"": 8, ""sumtime"": 0.39}, {""hours"": 9, ""sumtime"": 1.0}, {""hours"": 10, ""sumtime"": 0.17}, {""hours"": 14, ""sumtime"": 0.17}, {""hours"": 15, ""sumtime"": 1.0}, {""hours"": 16, ""sumtime"": 0.67}]}","오후, 오전",263,8,8
171681834,0.95,171681834,1,3,7,2,"{""data"": [{""gameName"": ""배틀그라운드 PC"", ""percent"": 0.83}, {""gameName"": ""기타"", ""percent"": 0.17}]}",배틀그라운드 PC,"{""data"": [{""hours"": 13, ""sumtime"": 0.05}, {""hours"": 14, ""sumtime"": 0.08}, {""hours"": 18, ""sumtime"": 0.02}, {""hours"": 19, ""sumtime"": 0.48}, {""hours"": 20, ""sumtime"": 0.75}, {""hours"": 21, ""sumtime"": 1.0}, {""hours"": 22, ""sumtime"": 0.89}, {""hours"": 23, ""sumtime"": 0.62}, {""hours"": 0, ""sumtime"": 0.48}, {""hours"": 1, ""sumtime"": 0.26}, {""hours"": 2, ""sumtime"": 0.11}]}","저녁, 새벽",326,34,34
172875549,0.96,172875549,2,6,13,5,"{""data"": [{""gameName"": ""오버워치"", ""percent"": 0.75}, {""gameName"": ""배틀그라운드 PC"", ""percent"": 0.17}, {""gameName"": ""기타"", ""percent"": 0.08}]}",오버워치,"{""data"": [{""hours"": 12, ""sumtime"": 0.02}, {""hours"": 13, ""sumtime"": 0.15}, {""hours"": 15, ""sumtime"": 0.02}, {""hours"": 16, ""sumtime"": 0.33}, {""hours"": 17, ""sumtime"": 0.36}, {""hours"": 18, ""sumtime"": 0.34}, {""hours"": 19, ""sumtime"": 0.29}, {""hours"": 20, ""sumtime"": 0.36}, {""hours"": 21, ""sumtime"": 0.61}, {""hours"": 22, ""sumtime"": 0.89}, {""hours"": 23, ""sumtime"": 0.99}, {""hours"": 0, ""sumtime"": 1.0}, {""hours"": 1, ""sumtime"": 0.9}, {""hours"": 2, ""sumtime"": 0.77}, {""hours"": 3, ""sumtime"": 0.37}, {""hours"": 4, ""sumtime"": 0.37}, {""hours"": 5, ""sumtime"": 0.16}]}","새벽, 저녁",488,173,69
173323705,0.84,173323705,1,6,21,5,"{""data"": [{""gameName"": ""이스케이프 프롬 타르코프"", ""percent"": 0.75}, {""gameName"": ""레인보우식스 : 시즈"", ""percent"": 0.25}, {""gameName"": ""기타"", ""percent"": 0.0}]}",이스케이프 프롬 타르코프,"{""data"": [{""hours"": 10, ""sumtime"": 0.1}, {""hours"": 11, ""sumtime"": 0.56}, {""hours"": 12, ""sumtime"": 0.89}, {""hours"": 13, ""sumtime"": 1.0}, {""hours"": 14, ""sumtime"": 0.92}, {""hours"": 15, ""sumtime"": 0.9}, {""hours"": 16, ""sumtime"": 0.95}, {""hours"": 17, ""sumtime"": 0.92}, {""hours"": 18, ""sumtime"": 0.89}, {""hours"": 19, ""sumtime"": 0.62}, {""hours"": 20, ""sumtime"": 0.29}, {""hours"": 21, ""sumtime"": 0.26}, {""hours"": 22, ""sumtime"": 0.19}, {""hours"": 23, ""sumtime"": 0.18}, {""hours"": 0, ""sumtime"": 0.1}, {""hours"": 1, ""sumtime"": 0.07}, {""hours"": 2, ""sumtime"": 0.0}]}","오후, 저녁",747,151,60
174752574,0.69,174752574,0,5,10,4,"{""data"": [{""gameName"": ""It Takes Two"", ""percent"": 0.36}, {""gameName"": ""오버워치"", ""percent"": 0.34}, {""gameName"": ""Little Nightmares"", ""percent"": 0.15}, {""gameName"": ""기타"", ""percent"": 0.15}]}",It Takes Two,"{""data"": [{""hours"": 19, ""sumtime"": 0.07}, {""hours"": 20, ""sumtime"": 0.37}, {""hours"": 21, ""sumtime"": 1.0}, {""hours"": 22, ""sumtime"": 0.96}, {""hours"": 23, ""sumtime"": 0.93}, {""hours"": 0, ""sumtime"": 0.86}, {""hours"": 1, ""sumtime"": 0.25}, {""hours"": 2, ""sumtime"": 0.06}]}","저녁, 새벽",381,83,41
175768925,0.79,175768925,17,36,1004,4,"{""data"": [{""gameName"": ""마인크래프트"", ""percent"": 0.98}, {""gameName"": ""기타"", ""percent"": 0.02}]}",마인크래프트,"{""data"": [{""hours"": 6, ""sumtime"": 0.02}, {""hours"": 7, ""sumtime"": 0.06}, {""hours"": 8, ""sumtime"": 0.08}, {""hours"": 9, ""sumtime"": 0.11}, {""hours"": 10, ""sumtime"": 0.11}, {""hours"": 11, ""sumtime"": 0.09}, {""hours"": 12, ""sumtime"": 0.16}, {""hours"": 13, ""sumtime"": 0.25}, {""hours"": 14, ""sumtime"": 0.45}, {""hours"": 15, ""sumtime"": 0.49}, {""hours"": 16, ""sumtime"": 0.87}, {""hours"": 17, ""sumtime"": 1.0}, {""hours"": 18, ""sumtime"": 0.91}, {""hours"": 19, ""sumtime"": 0.8}, {""hours"": 20, ""sumtime"": 0.55}, {""hours"": 21, ""sumtime"": 0.03}, {""hours"": 23, ""sumtime"": 0.04}, {""hours"": 0, ""sumtime"": 0.04}, {""hours"": 1, ""sumtime"": 0.08}, {""hours"": 2, ""sumtime"": 0.05}]}","오후, 저녁",3183,683,341
175979971,0.88,175979971,2,56,99,8,"{""data"": [{""gameName"": ""리그 오브 레전드"", ""percent"": 0.53}, {""gameName"": ""소통/대화"", ""percent"": 0.36}, {""gameName"": ""기타"", ""percent"": 0.11}]}",리그 오브 레전드,"{""data"": [{""hours"": 12, ""sumtime"": 0.07}, {""hours"": 13, ""sumtime"": 0.55}, {""hours"": 14, ""sumtime"": 0.94}, {""hours"": 15, ""sumtime"": 0.99}, {""hours"": 16, ""sumtime"": 0.94}, {""hours"": 17, ""sumtime"": 1.0}, {""hours"": 18, ""sumtime"": 0.99}, {""hours"": 19, ""sumtime"": 0.96}, {""hours"": 20, ""sumtime"": 0.95}, {""hours"": 21, ""sumtime"": 0.8}, {""hours"": 22, ""sumtime"": 0.47}, {""hours"": 23, ""sumtime"": 0.16}]}","오후, 저녁",6580,2365,591
176980945,0.88,176980945,2,13,88,5,"{""data"": [{""gameName"": ""배틀그라운드 PC"", ""percent"": 0.54}, {""gameName"": ""Fall Guys"", ""percent"": 0.46}, {""gameName"": ""기타"", ""percent"": 0.0}]}",배틀그라운드 PC,"{""data"": [{""hours"": 6, ""sumtime"": 0.31}, {""hours"": 7, ""sumtime"": 0.25}, {""hours"": 10, ""sumtime"": 0.25}, {""hours"": 11, ""sumtime"": 0.5}, {""hours"": 12, ""sumtime"": 0.5}, {""hours"": 13, ""sumtime"": 0.5}, {""hours"": 14, ""sumtime"": 0.5}, {""hours"": 15, ""sumtime"": 0.61}, {""hours"": 16, ""sumtime"": 0.97}, {""hours"": 17, ""sumtime"": 1.0}, {""hours"": 18, ""sumtime"": 0.83}, {""hours"": 19, ""sumtime"": 0.5}, {""hours"": 20, ""sumtime"": 0.5}, {""hours"": 21, ""sumtime"": 0.5}, {""hours"": 22, ""sumtime"": 0.33}, {""hours"": 23, ""sumtime"": 0.42}, {""hours"": 0, ""sumtime"": 0.47}, {""hours"": 1, ""sumtime"": 0.97}, {""hours"": 2, ""sumtime"": 1.0}, {""hours"": 3, ""sumtime"": 0.83}, {""hours"": 4, ""sumtime"": 0.5}, {""hours"": 5, ""sumtime"": 0.31}]}","새벽, 오후",966,343,137
179247595,0.74,179247595,2,110,319,6,"{""data"": [{""gameName"": ""월드 오브 워크래프트(WOW)"", ""percent"": 0.77}, {""gameName"": ""소통/대화"", ""percent"": 0.15}, {""gameName"": ""기타"", ""percent"": 0.08}]}",월드 오브 워크래프트(WOW),"{""data"": [{""hours"": 6, ""sumtime"": 0.04}, {""hours"": 7, ""sumtime"": 0.04}, {""hours"": 15, ""sumtime"": 0.02}, {""hours"": 16, ""sumtime"": 0.04}, {""hours"": 17, ""sumtime"": 0.09}, {""hours"": 18, ""sumtime"": 0.25}, {""hours"": 19, ""sumtime"": 0.41}, {""hours"": 20, ""sumtime"": 0.74}, {""hours"": 21, ""sumtime"": 1.0}, {""hours"": 22, ""sumtime"": 1.0}, {""hours"": 23, ""sumtime"": 0.93}, {""hours"": 0, ""sumtime"": 0.81}, {""hours"": 1, ""sumtime"": 0.51}, {""hours"": 2, ""sumtime"": 0.34}, {""hours"": 3, ""sumtime"": 0.25}, {""hours"": 4, ""sumtime"": 0.18}, {""hours"": 5, ""sumtime"": 0.08}]}","저녁, 새벽",9630,2930,977
179848471,0.85,179848471,2,4,28,6,"{""data"": [{""gameName"": ""Albion Online"", ""percent"": 0.98}, {""gameName"": ""기타"", ""percent"": 0.02}]}",Albion Online,"{""data"": [{""hours"": 8, ""sumtime"": 0.01}, {""hours"": 9, ""sumtime"": 0.03}, {""hours"": 10, ""sumtime"": 0.03}, {""hours"": 11, ""sumtime"": 0.03}, {""hours"": 12, ""sumtime"": 0.04}, {""hours"": 13, ""sumtime"": 0.02}, {""hours"": 14, ""sumtime"": 0.05}, {""hours"": 15, ""sumtime"": 0.06}, {""hours"": 16, ""sumtime"": 0.06}, {""hours"": 17, ""sumtime"": 0.13}, {""hours"": 18, ""sumtime"": 0.18}, {""hours"": 19, ""sumtime"": 0.25}, {""hours"": 20, ""sumtime"": 0.44}, {""hours"": 21, ""sumtime"": 0.62}, {""hours"": 22, ""sumtime"": 0.91}, {""hours"": 23, ""sumtime"": 1.0}, {""hours"": 0, ""sumtime"": 0.94}, {""hours"": 1, ""sumtime"": 0.95}, {""hours"": 2, ""sumtime"": 0.91}, {""hours"": 3, ""sumtime"": 0.61}, {""hours"": 4, ""sumtime"": 0.2}, {""hours"": 5, ""sumtime"": 0.06}]}","새벽, 저녁",265,122,41
180102576,0.83,180102576,4,12,32,11,"{""data"": [{""gameName"": ""소통/대화"", ""percent"": 0.33}, {""gameName"": ""오버워치"", ""percent"": 0.25}, {""gameName"": ""데스티니 2"", ""percent"": 0.19}, {""gameName"": ""기타"", ""percent"": 0.23}]}",소통/대화,"{""data"": [{""hours"": 6, ""sumtime"": 0.17}, {""hours"": 7, ""sumtime"": 0.18}, {""hours"": 8, ""sumtime"": 0.18}, {""hours"": 9, ""sumtime"": 0.14}, {""hours"": 10, ""sumtime"": 0.13}, {""hours"": 11, ""sumtime"": 0.13}, {""hours"": 12, ""sumtime"": 0.13}, {""hours"": 13, ""sumtime"": 0.13}, {""hours"": 14, ""sumtime"": 0.17}, {""hours"": 15, ""sumtime"": 0.23}, {""hours"": 16, ""sumtime"": 0.71}, {""hours"": 17, ""sumtime"": 0.78}, {""hours"": 18, ""sumtime"": 0.91}, {""hours"": 19, ""sumtime"": 0.94}, {""hours"": 20, ""sumtime"": 0.95}, {""hours"": 21, ""sumtime"": 0.97}, {""hours"": 22, ""sumtime"": 0.99}, {""hours"": 23, ""sumtime"": 1.0}, {""hours"": 0, ""sumtime"": 0.95}, {""hours"": 1, ""sumtime"": 0.9}, {""hours"": 2, ""sumtime"": 0.73}, {""hours"": 3, ""sumtime"": 0.61}, {""hours"": 4, ""sumtime"": 0.44}, {""hours"": 5, ""sumtime"": 0.24}]}","저녁, 새벽",2834,657,120
180253589,0.87,180253589,2,4,72,6,"{""data"": [{""gameName"": ""Monster Hunter Rise"", ""percent"": 0.66}, {""gameName"": ""기타"", ""percent"": 0.34}]}",Monster Hunter Rise,"{""data"": [{""hours"": 6, ""sumtime"": 0.07}, {""hours"": 7, ""sumtime"": 0.04}, {""hours"": 8, ""sumtime"": 0.04}, {""hours"": 9, ""sumtime"": 0.04}, {""hours"": 10, ""sumtime"": 0.05}, {""hours"": 11, ""sumtime"": 0.08}, {""hours"": 12, ""sumtime"": 0.12}, {""hours"": 13, ""sumtime"": 0.12}, {""hours"": 14, ""sumtime"": 0.16}, {""hours"": 15, ""sumtime"": 0.24}, {""hours"": 16, ""sumtime"": 0.29}, {""hours"": 17, ""sumtime"": 0.3}, {""hours"": 18, ""sumtime"": 0.38}, {""hours"": 19, ""sumtime"": 0.42}, {""hours"": 20, ""sumtime"": 0.43}, {""hours"": 21, ""sumtime"": 0.8}, {""hours"": 22, ""sumtime"": 1.0}, {""hours"": 23, ""sumtime"": 0.99}, {""hours"": 0, ""sumtime"": 0.81}, {""hours"": 1, ""sumtime"": 0.5}, {""hours"": 2, ""sumtime"": 0.21}, {""hours"": 3, ""sumtime"": 0.17}, {""hours"": 4, ""sumtime"": 0.14}, {""hours"": 5, ""sumtime"": 0.08}]}","저녁, 새벽",436,125,42
182003442,0.93,182003442,2,2,7,3,"{""data"": [{""gameName"": ""오버워치"", ""percent"": 0.74}, {""gameName"": ""Overwatch 2"", ""percent"": 0.23}, {""gameName"": ""기타"", ""percent"": 0.03}]}",오버워치,"{""data"": [{""hours"": 10, ""sumtime"": 0.07}, {""hours"": 11, ""sumtime"": 0.11}, {""hours"": 12, ""sumtime"": 0.15}, {""hours"": 13, ""sumtime"": 0.16}, {""hours"": 14, ""sumtime"": 0.28}, {""hours"": 15, ""sumtime"": 0.29}, {""hours"": 16, ""sumtime"": 0.21}, {""hours"": 17, ""sumtime"": 0.29}, {""hours"": 18, ""sumtime"": 0.14}, {""hours"": 19, ""sumtime"": 0.07}, {""hours"": 20, ""sumtime"": 0.32}, {""hours"": 21, ""sumtime"": 0.89}, {""hours"": 22, ""sumtime"": 0.81}, {""hours"": 23, ""sumtime"": 0.48}, {""hours"": 0, ""sumtime"": 0.6}, {""hours"": 1, ""sumtime"": 1.0}, {""hours"": 2, ""sumtime"": 0.99}, {""hours"": 3, ""sumtime"": 0.47}, {""hours"": 4, ""sumtime"": 0.01}]}","새벽, 저녁",628,33,22
182682257,0.33,182682257,1,2,7,3,"{""data"": [{""gameName"": ""소통/대화"", ""percent"": 0.3}, {""gameName"": ""배틀그라운드 PC"", ""percent"": 0.22}, {""gameName"": ""Tom Clancy's Ghost Recon: Wildlands"", ""percent"": 0.12}, {""gameName"": ""StarCraft II"", ""percent"": 0.1}, {""gameName"": ""기타"", ""percent"": 0.26}]}",소통/대화,"{""data"": [{""hours"": 20, ""sumtime"": 0.96}, {""hours"": 21, ""sumtime"": 1.0}, {""hours"": 22, ""sumtime"": 0.98}, {""hours"": 23, ""sumtime"": 0.38}, {""hours"": 0, ""sumtime"": 0.07}]}","저녁, 새벽",241,12,8
183227965,1.0,183227965,0,1,5,2,"{""data"": [{""gameName"": ""배틀그라운드 PC"", ""percent"": 0.83}, {""gameName"": ""기타"", ""percent"": 0.17}]}",배틀그라운드 PC,"{""data"": [{""hours"": 11, ""sumtime"": 0.15}, {""hours"": 12, ""sumtime"": 0.29}, {""hours"": 13, ""sumtime"": 0.32}, {""hours"": 14, ""sumtime"": 0.15}, {""hours"": 15, ""sumtime"": 0.31}, {""hours"": 16, ""sumtime"": 0.02}, {""hours"": 19, ""sumtime"": 0.63}, {""hours"": 20, ""sumtime"": 1.0}, {""hours"": 21, ""sumtime"": 0.92}, {""hours"": 22, ""sumtime"": 0.59}]}","저녁, 오후",211,12,12
184757020,0.87,184757020,2,18,103,12,"{""data"": [{""gameName"": ""오버워치"", ""percent"": 0.72}, {""gameName"": ""Valheim"", ""percent"": 0.21}, {""gameName"": ""기타"", ""percent"": 0.07}]}",오버워치,"{""data"": [{""hours"": 6, ""sumtime"": 0.55}, {""hours"": 7, ""sumtime"": 0.48}, {""hours"": 8, ""sumtime"": 0.37}, {""hours"": 9, ""sumtime"": 0.24}, {""hours"": 10, ""sumtime"": 0.22}, {""hours"": 11, ""sumtime"": 0.22}, {""hours"": 12, ""sumtime"": 0.19}, {""hours"": 13, ""sumtime"": 0.17}, {""hours"": 14, ""sumtime"": 0.17}, {""hours"": 15, ""sumtime"": 0.17}, {""hours"": 16, ""sumtime"": 0.22}, {""hours"": 17, ""sumtime"": 0.32}, {""hours"": 18, ""sumtime"": 0.38}, {""hours"": 19, ""sumtime"": 0.39}, {""hours"": 20, ""sumtime"": 0.67}, {""hours"": 21, ""sumtime"": 0.93}, {""hours"": 22, ""sumtime"": 0.97}, {""hours"": 23, ""sumtime"": 1.0}, {""hours"": 0, ""sumtime"": 0.92}, {""hours"": 1, ""sumtime"": 0.79}, {""hours"": 2, ""sumtime"": 0.76}, {""hours"": 3, ""sumtime"": 0.76}, {""hours"": 4, ""sumtime"": 0.68}, {""hours"": 5, ""sumtime"": 0.61}]}","새벽, 저녁",1485,1128,188
187273422,0.54,187273422,4,6,115,7,"{""data"": [{""gameName"": ""에이펙스 레전드"", ""percent"": 0.62}, {""gameName"": ""오버워치"", ""percent"": 0.38}, {""gameName"": ""기타"", ""percent"": 0.0}]}",에이펙스 레전드,"{""data"": [{""hours"": 6, ""sumtime"": 0.6}, {""hours"": 7, ""sumtime"": 0.46}, {""hours"": 8, ""sumtime"": 0.29}, {""hours"": 9, ""sumtime"": 0.24}, {""hours"": 10, ""sumtime"": 0.26}, {""hours"": 11, ""sumtime"": 0.28}, {""hours"": 12, ""sumtime"": 0.25}, {""hours"": 13, ""sumtime"": 0.2}, {""hours"": 14, ""sumtime"": 0.28}, {""hours"": 15, ""sumtime"": 0.32}, {""hours"": 16, ""sumtime"": 0.39}, {""hours"": 17, ""sumtime"": 0.53}, {""hours"": 18, ""sumtime"": 0.76}, {""hours"": 19, ""sumtime"": 0.93}, {""hours"": 20, ""sumtime"": 1.0}, {""hours"": 21, ""sumtime"": 0.94}, {""hours"": 22, ""sumtime"": 0.87}, {""hours"": 23, ""sumtime"": 0.83}, {""hours"": 0, ""sumtime"": 0.89}, {""hours"": 1, ""sumtime"": 0.95}, {""hours"": 2, ""sumtime"": 0.79}, {""hours"": 3, ""sumtime"": 0.77}, {""hours"": 4, ""sumtime"": 0.71}, {""hours"": 5, ""sumtime"": 0.58}]}","저녁, 새벽",1872,136,39
188051913,0.46,188051913,0,3,11,3,"{""data"": [{""gameName"": ""Last Origin"", ""percent"": 1.0}, {""gameName"": ""기타"", ""percent"": 0.0}]}",Last Origin,"{""data"": [{""hours"": 11, ""sumtime"": 0.19}, {""hours"": 12, ""sumtime"": 0.35}, {""hours"": 13, ""sumtime"": 0.52}, {""hours"": 14, ""sumtime"": 0.87}, {""hours"": 15, ""sumtime"": 1.0}, {""hours"": 16, ""sumtime"": 0.7}, {""hours"": 17, ""sumtime"": 0.13}, {""hours"": 20, ""sumtime"": 0.16}, {""hours"": 21, ""sumtime"": 0.26}, {""hours"": 22, ""sumtime"": 0.12}]}","오후, 저녁",118,25,17
189860520,0.72,189860520,2,3,13,4,"{""data"": [{""gameName"": ""Monster Hunter Rise"", ""percent"": 0.4}, {""gameName"": ""소통/대화"", ""percent"": 0.17}, {""gameName"": ""Risk of Rain 2"", ""percent"": 0.15}, {""gameName"": ""로스트아크 온라인"", ""percent"": 0.14}, {""gameName"": ""기타"", ""percent"": 0.14}]}",Monster Hunter Rise,"{""data"": [{""hours"": 14, ""sumtime"": 0.0}, {""hours"": 15, ""sumtime"": 0.05}, {""hours"": 16, ""sumtime"": 0.09}, {""hours"": 17, ""sumtime"": 0.11}, {""hours"": 18, ""sumtime"": 0.11}, {""hours"": 19, ""sumtime"": 0.11}, {""hours"": 20, ""sumtime"": 0.29}, {""hours"": 21, ""sumtime"": 0.92}, {""hours"": 22, ""sumtime"": 1.0}, {""hours"": 23, ""sumtime"": 0.93}, {""hours"": 0, ""sumtime"": 0.46}, {""hours"": 1, ""sumtime"": 0.07}]}","저녁, 새벽",336,52,26
190415415,0.99,190415415,9,405,1412,8,"{""data"": [{""gameName"": ""Games + Demos"", ""percent"": 0.21}, {""gameName"": ""Princess Connect! Re: Dive"", ""percent"": 0.21}, {""gameName"": ""소통/대화"", ""percent"": 0.19}, {""gameName"": ""Counter:Side"", ""percent"": 0.17}, {""gameName"": ""기타"", ""percent"": 0.22}]}",Games + Demos,"{""data"": [{""hours"": 10, ""sumtime"": 0.0}, {""hours"": 12, ""sumtime"": 0.03}, {""hours"": 13, ""sumtime"": 0.08}, {""hours"": 14, ""sumtime"": 0.86}, {""hours"": 15, ""sumtime"": 0.94}, {""hours"": 16, ""sumtime"": 0.95}, {""hours"": 17, ""sumtime"": 0.97}, {""hours"": 18, ""sumtime"": 0.97}, {""hours"": 19, ""sumtime"": 1.0}, {""hours"": 20, ""sumtime"": 0.97}, {""hours"": 21, ""sumtime"": 0.95}, {""hours"": 22, ""sumtime"": 0.74}, {""hours"": 23, ""sumtime"": 0.51}, {""hours"": 0, ""sumtime"": 0.19}, {""hours"": 1, ""sumtime"": 0.15}, {""hours"": 2, ""sumtime"": 0.12}, {""hours"": 3, ""sumtime"": 0.11}, {""hours"": 4, ""sumtime"": 0.1}, {""hours"": 5, ""sumtime"": 0.04}]}","저녁, 오후",8266,19246,4811
192918111,0.47,192918111,5,5,15,5,"{""data"": [{""gameName"": ""OUTRIDERS"", ""percent"": 0.74}, {""gameName"": ""콜 오브 듀티 : 모던 워페어"", ""percent"": 0.13}, {""gameName"": ""기타"", ""percent"": 0.13}]}",OUTRIDERS,"{""data"": [{""hours"": 6, ""sumtime"": 0.55}, {""hours"": 7, ""sumtime"": 0.67}, {""hours"": 8, ""sumtime"": 0.86}, {""hours"": 9, ""sumtime"": 1.0}, {""hours"": 10, ""sumtime"": 0.82}, {""hours"": 11, ""sumtime"": 0.43}, {""hours"": 12, ""sumtime"": 0.18}, {""hours"": 13, ""sumtime"": 0.17}, {""hours"": 14, ""sumtime"": 0.02}, {""hours"": 17, ""sumtime"": 0.06}, {""hours"": 18, ""sumtime"": 0.17}, {""hours"": 19, ""sumtime"": 0.17}, {""hours"": 20, ""sumtime"": 0.17}, {""hours"": 1, ""sumtime"": 0.04}, {""hours"": 2, ""sumtime"": 0.15}, {""hours"": 3, ""sumtime"": 0.18}, {""hours"": 4, ""sumtime"": 0.17}, {""hours"": 5, ""sumtime"": 0.33}]}","오전, 새벽",53,70,28
194308230,1.0,194308230,0,4,5,1,"{""data"": [{""gameName"": ""배틀그라운드 PC"", ""percent"": 1.0}, {""gameName"": ""기타"", ""percent"": 0.0}]}",배틀그라운드 PC,"{""data"": [{""hours"": 10, ""sumtime"": 1.0}, {""hours"": 11, ""sumtime"": 0.53}, {""hours"": 21, ""sumtime"": 0.93}, {""hours"": 22, ""sumtime"": 0.67}]}","저녁, 오전",726,24,48
194515782,0.85,194515782,2,7,14,1,"{""data"": [{""gameName"": ""카트라이더"", ""percent"": 1.0}, {""gameName"": ""기타"", ""percent"": 0.0}]}",카트라이더,"{""data"": [{""hours"": 12, ""sumtime"": 0.17}, {""hours"": 13, ""sumtime"": 0.23}, {""hours"": 17, ""sumtime"": 0.57}, {""hours"": 18, ""sumtime"": 1.0}, {""hours"": 19, ""sumtime"": 0.06}, {""hours"": 21, ""sumtime"": 0.38}, {""hours"": 22, ""sumtime"": 0.62}, {""hours"": 23, ""sumtime"": 0.11}]}","저녁, 오후",495,36,71
195104404,0.89,195104404,0,5,13,4,"{""data"": [{""gameName"": ""포트나이트"", ""percent"": 1.0}, {""gameName"": ""기타"", ""percent"": 0.0}]}",포트나이트,"{""data"": [{""hours"": 23, ""sumtime"": 0.19}, {""hours"": 0, ""sumtime"": 0.33}, {""hours"": 1, ""sumtime"": 0.83}, {""hours"": 2, ""sumtime"": 1.0}, {""hours"": 3, ""sumtime"": 0.89}, {""hours"": 4, ""sumtime"": 0.46}, {""hours"": 5, ""sumtime"": 0.11}]}","새벽, 저녁",606,107,53
197984477,0.58,197984477,3,29,93,7,"{""data"": [{""gameName"": ""소통/대화"", ""percent"": 0.68}, {""gameName"": ""오버워치"", ""percent"": 0.32}, {""gameName"": ""기타"", ""percent"": 0.0}]}",소통/대화,"{""data"": [{""hours"": 6, ""sumtime"": 0.37}, {""hours"": 7, ""sumtime"": 0.3}, {""hours"": 8, ""sumtime"": 0.45}, {""hours"": 9, ""sumtime"": 0.89}, {""hours"": 10, ""sumtime"": 0.84}, {""hours"": 11, ""sumtime"": 0.8}, {""hours"": 12, ""sumtime"": 0.74}, {""hours"": 13, ""sumtime"": 0.75}, {""hours"": 14, ""sumtime"": 0.73}, {""hours"": 15, ""sumtime"": 0.67}, {""hours"": 16, ""sumtime"": 0.61}, {""hours"": 17, ""sumtime"": 0.59}, {""hours"": 18, ""sumtime"": 0.55}, {""hours"": 19, ""sumtime"": 0.47}, {""hours"": 20, ""sumtime"": 0.51}, {""hours"": 21, ""sumtime"": 0.62}, {""hours"": 22, ""sumtime"": 0.86}, {""hours"": 23, ""sumtime"": 1.0}, {""hours"": 0, ""sumtime"": 0.9}, {""hours"": 1, ""sumtime"": 0.8}, {""hours"": 2, ""sumtime"": 0.61}, {""hours"": 3, ""sumtime"": 0.64}, {""hours"": 4, ""sumtime"": 0.52}, {""hours"": 5, ""sumtime"": 0.4}]}","오후, 저녁",8498,706,202
203435847,0.79,203435847,2,11,29,4,"{""data"": [{""gameName"": ""예술"", ""percent"": 0.93}, {""gameName"": ""기타"", ""percent"": 0.07}]}",예술,"{""data"": [{""hours"": 9, ""sumtime"": 0.03}, {""hours"": 10, ""sumtime"": 0.21}, {""hours"": 11, ""sumtime"": 0.64}, {""hours"": 12, ""sumtime"": 0.83}, {""hours"": 13, ""sumtime"": 1.0}, {""hours"": 14, ""sumtime"": 0.73}, {""hours"": 15, ""sumtime"": 0.58}, {""hours"": 16, ""sumtime"": 0.34}, {""hours"": 17, ""sumtime"": 0.1}, {""hours"": 19, ""sumtime"": 0.07}, {""hours"": 20, ""sumtime"": 0.14}, {""hours"": 21, ""sumtime"": 0.12}, {""hours"": 22, ""sumtime"": 0.09}, {""hours"": 23, ""sumtime"": 0.09}, {""hours"": 0, ""sumtime"": 0.04}]}","오후, 오전",1536,209,104
204149397,0.96,204149397,0,4,5,1,"{""data"": [{""gameName"": ""에이펙스 레전드"", ""percent"": 1.0}, {""gameName"": ""기타"", ""percent"": 0.0}]}",에이펙스 레전드,"{""data"": [{""hours"": 16, ""sumtime"": 1.0}, {""hours"": 17, ""sumtime"": 0.27}, {""hours"": 19, ""sumtime"": 0.07}, {""hours"": 20, ""sumtime"": 0.67}, {""hours"": 21, ""sumtime"": 0.6}, {""hours"": 22, ""sumtime"": 0.73}]}","저녁, 오후",80,23,46
